id,r_x,r_y,r_z,v_x,v_y,v_z
441,1.65694,-2.135,0.170952,165682,123198,535.24
442,2.89127,-1.26968,1.05787,-12713.9,-155593,-106908
443,-0.673174,-0.470525,-1.87663,210620,-178229,-36876.3
444,-2.20173,1.52858,0.613861,-148918,-147535,-97519
445,3.07749,0.104219,0.423845,29570.2,-189471,-47589.5
446,0.914819,0.48707,-2.17796,-43696.2,-217671,-102114
447,-0.738768,-1.52046,1.02889,-214753,157833,-75454
448,1.48651,1.98071,-0.998524,-173129,134014,91927.6
449,0.895954,-1.61347,1.28564,-22625.7,-163329,-203679
450,-2.00253,1.56246,1.49444,158586,116987,74791.8
451,-1.6194,1.98461,0.741607,53032.1,-40557.6,228438
452,3.50273,-0.403784,0.662849,13652,136240,117805
453,2.19306,0.39608,1.20928,-40748.7,202348,99968.2
454,0.63793,0.120811,-1.79412,-249883,-75151.8,-123445
455,-2.33006,1.42651,-0.0359473,69726.3,77721,-200720
456,2.59604,-1.31686,0.948888,40757.3,114107,144598
457,1.9004,0.665077,-0.216562,75913.9,-260990,46601.5
458,-2.01776,-0.815375,-0.685409,85973,-234659,-17190.7
459,-0.00673505,-2.82604,0.606849,-214832,-15801.6,4715.69
460,2.42103,0.535572,-0.931708,10211.5,-217298,-35537.3
461,-0.280482,-0.997174,-1.69801,71217.1,198490,-142415
462,-1.27784,1.71194,-1.14476,53763,-88038.8,-223022
463,0.904047,1.57391,-0.703662,-235000,156293,64134.7
464,-1.60167,-1.98592,-0.325243,206869,-117241,-65050.8
465,2.03863,-0.893559,-1.2255,-65365.1,-211338,61511.2
466,1.18095,-1.84249,-0.198955,-218795,-82584.3,89380.3
467,-2.66271,0.593374,-0.837727,-40428.5,-12937.7,207408
468,1.23927,1.70847,-2.19644,103265,-177519,-51893
469,1.99234,-1.30165,-1.42527,145108,162238,20298.6
470,-2.03459,-0.318665,0.00361404,7922.68,-281420,-9319.28
471,-1.25324,1.318,1.42637,-167261,84847.4,-171605
472,1.01282,2.44061,0.311637,189503,-108003,-34581.3
473,1.79652,-2.11778,-0.154821,182817,136471,6233.18
474,-0.26706,2.65309,1.25201,-206950,-8912.54,-21579.1
475,2.04335,-0.572085,1.09317,114768,70203.1,-203958
476,0.075078,3.19777,-0.529859,193085,-12552.7,5009.99
477,3.24572,-0.0911211,0.80365,70951.3,-142335,-109754
478,0.0220919,-1.60646,-1.14276,-218181,68637.3,-111472
479,0.254973,2.79443,1.27404,17897.1,-59074.9,179233
480,2.62472,-0.385692,0.11238,11686.8,-47847.1,-221625
481,0.960251,-1.91483,1.19326,-148421,67269.2,182752
482,0.752929,-0.503542,-2.96776,-139651,130520,-68710
483,0.265729,-0.736281,-2.05582,-234441,-115090,-22991.2
484,2.33739,1.14739,0.127901,-72322.2,89544.1,-189642
485,-2.03224,2.26514,-0.286077,143431,135307,-35495.8
486,-1.62238,2.37847,0.196181,180655,81104,100244
487,2.01951,-1.55562,-0.0068834,-162566,-188006,1016.11
488,-2.45988,-0.841919,-0.489662,-10778.2,169024,-152036
489,-0.36679,-0.539827,-2.23783,169791,-183008,-10243
490,0.988511,-2.81224,0.514725,146754,83918.6,108161
491,0.543695,-1.48787,-2.5896,43022.4,-160487,107066
492,-2.10159,-1.16596,1.09488,-127134,14085.6,-201811
493,-1.8178,-1.40726,-1.01993,-48271.5,-88100.6,195557
494,-0.272965,-1.04737,1.58302,-285712,14805.7,-3833.38
495,-1.79598,-1.27187,-0.262814,-161391,205820,11300.6
496,-2.93648,0.820509,1.29952,89602.7,38271.5,165836
497,-2.26808,0.563133,-0.574176,1418.74,-99834.8,-202490
498,-0.821113,-0.908172,-3.21472,3165.25,180323,-54328.8
499,2.44265,-1.26392,0.731459,-136086,-177946,-2756.52
500,-2.92663,-0.406542,-0.742763,61557.6,133936,-149108
501,-2.21412,-0.970587,1.68322,82292.1,-194148,29380.2
502,-1.25117,-2.5422,-0.333043,-40629.8,76643.8,-184749
503,0.246283,2.25585,-1.39466,-82313.3,80715.4,187031
504,2.85888,-0.743303,-1.00799,24770,-146077,137938
505,1.87963,-1.58822,-1.18503,145326,72114.9,145192
506,-0.422503,2.693,-0.804561,167282,103312,109431
507,0.668422,1.68885,1.40552,-238040,77674.8,41396.3
508,2.38712,0.0401518,1.37387,99847.9,-21273.7,-190101
509,-1.41313,-0.92862,-0.961955,191366,-76349.4,-154410
510,-0.242738,-2.29023,1.32153,-137679,93721,156033
511,1.70006,0.0838033,-2.5171,-132416,-119489,-121213
512,-2.68283,-0.266088,-0.785808,-84857.1,-55120.6,184002
513,-1.47246,-1.58974,0.3424,88735.4,-56022,-241408
514,0.0380131,1.36041,2.68121,190414,94552.5,-13518.7
515,-0.32926,2.3757,1.12027,184857,-41030.4,120424
516,0.0509924,0.0637281,3.18671,-177779,-92602.3,-7120.84
517,-2.23503,2.28268,-0.735552,38154.7,127514,142917
518,-0.425004,-1.81102,0.304411,286714,-86793.6,14371
519,-0.271325,1.75895,1.25775,263676,-2322.07,40578.5
520,3.44377,0.572533,0.0551854,-58150,173101,-1707.63
521,1.85846,0.416507,0.66651,127770,-242059,-35127.1
522,-0.0290554,-1.86205,-0.976048,87775.9,115061,-215627
523,0.242054,-2.16912,0.257326,266363,3864.1,80861.1
524,-2.59113,1.28617,-1.72766,-66952.3,72974.3,161041
525,-0.523349,0.68033,-1.83638,223040,112587,-11999.3
526,-1.29412,-0.0882826,-1.12911,178884,-137580,-183510
527,-0.20434,1.52733,2.08916,-9560.13,149521,-151448
528,-2.03135,-1.71559,-1.22308,-145115,167487,-2024.83
529,-0.942194,-2.28821,-0.642572,-230233,62662.4,60915.4
530,-0.248648,-2.47876,0.519793,218236,12294.7,-19549.2
531,-0.0520021,2.37138,2.39324,171721,-71939.3,55881.7
532,2.13725,0.615588,0.266002,109916,-223485,22743.9
533,1.88361,0.776053,0.856764,101632,-242964,5185.43
534,-0.776487,-2.29099,1.21191,209541,-9184.7,102945
535,-0.675336,3.1846,-0.414632,-175126,-36674.2,-7495.49
536,-2.43087,-0.175293,1.21724,72059.9,190042,80453.1
537,-0.717034,-1.98366,2.429,-69804.3,-155878,-105092
538,-1.57413,2.11905,-0.751009,-179047,-131533,43445.9
539,-0.872726,-1.69669,-2.10795,181462,-50531.5,-40472.2
540,2.15086,0.455269,-1.19078,64090.5,-204080,42528.2
541,2.67276,-0.743165,0.114247,-96442.6,-203564,53971.3
542,0.893169,-1.73075,0.726618,44224.4,-120907,-262867
543,0.565702,-2.6577,-1.08746,-201439,-71854.5,40427.2
544,-2.72659,-0.527317,-0.142106,-58064.9,202415,4985.38
545,2.35977,-2.23414,1.3769,29299.4,132922,91478
546,-2.10222,-1.06416,0.553378,-115186,173330,-137436
547,0.357118,-1.89872,-1.46448,-177919,52456.7,-144828
548,0.820117,1.48399,-0.744718,-116055,18842.8,-200189
549,-1.51503,-1.76458,1.39224,-123138,182723,74441.6
550,-1.61557,1.45291,0.00376463,-81150,-107030,229909
551,-0.794338,-2.76627,0.938942,-190365,27703.7,-58943.9
552,2.58238,-0.460749,-0.463643,-40212.7,127588,-183705
553,0.989229,1.98155,0.514191,-88565.6,131540,-201026
554,-1.1017,2.51291,-0.68382,185378,47230.9,25982.9
555,-2.47761,-0.514072,0.779739,-80116.3,92867.6,-188600
556,-1.66719,-2.27247,0.0907669,191447,-96039.2,7798.17
557,-1.91302,0.234337,1.91947,162359,75856.8,146097
558,1.24767,1.78307,-2.40378,-98378.8,156210,55608.4
559,-2.17484,-0.448589,-0.0547099,98835.8,-240282,11228
560,2.53201,0.957572,-1.58803,-60346.3,196549,-22053.6
561,1.71973,0.602557,2.69767,136940,47126.4,-123173
562,2.12964,-1.16858,-1.02297,-43275.9,-214607,75342.9
563,2.1445,-1.13369,-1.4787,-146066,-113871,-91846.6
564,2.13579,-2.13712,1.42274,-150584,-90565.2,121428
565,-0.610465,1.85126,1.19702,156904,105751,-147273
566,1.75613,-0.755728,-1.32411,154864,-8857.59,210606
567,-3.53775,0.357567,0.0138602,-1259.68,-167789,72459.6
568,-2.58891,0.0210512,0.289914,-21875.8,-115654,-212582
569,-3.69389,-0.118907,-0.456226,38047.6,95300.5,-138363
570,-2.75457,-0.788854,0.0556263,-45837.1,201320,-4371.76
571,0.988911,1.29471,1.86033,190351,-141211,7678
572,-0.0903659,2.26669,-0.794135,-222140,-12335.8,-108213
573,-0.725488,2.26385,-1.72576,-179640,-47789.5,64031.2
574,-0.551265,-0.5781,2.93734,-182294,103207,-27621.2
575,-1.41191,2.9036,-0.823764,102154,129433,104113
576,-1.95004,1.39745,-0.980726,12084.6,-152939,-152027
577,1.85221,1.19712,-0.514078,-72511.8,8649.43,-247081
578,1.93158,-1.46007,0.405785,98087.4,177959,121563
579,1.55913,2.96074,0.82859,55111.4,-62487.6,160308
580,-0.883659,-2.43792,0.162042,-194074,68593.1,5885.82
581,-0.38619,2.58538,0.883778,187973,17043.9,129702
582,-0.652473,2.36067,1.62026,-117816,16324.6,-184788
583,0.388093,4.30979,0.326692,-140624,-16525.6,16396
584,-0.0266869,-1.02091,-2.32094,238807,11704.5,11374
585,-1.59091,1.46595,-1.69858,14377.1,-174052,-134175
586,0.584031,-1.29274,2.03941,-174595,121438,74462.4
587,0.20549,-2.46123,-1.07624,211478,-39251,53882.6
588,0.0208306,-1.36421,-1.45958,-222126,-80018.6,89349.9
589,-0.817309,1.98458,-0.692504,-53640.4,74905.9,241973
590,0.852223,1.37634,-1.07813,236601,-132215,71082.4
591,1.56605,2.84938,-0.00103751,166374,-103112,-30583.7
592,1.0176,3.61077,-0.549928,-163208,29780.7,-30076.9
593,-1.40383,-2.23188,-0.177201,-160563,51026.3,129010
594,2.37453,0.0852749,1.08314,96318.7,172686,-106796
595,0.420813,-0.782397,-2.65632,65489.6,203905,-36229.2
596,0.594428,3.02414,-0.608098,146620,18993.5,140894
597,0.648417,1.16745,-2.91783,-185339,71020.6,-7973.58
598,-0.909417,-2.77138,-0.159894,-149049,107417,78882.4
599,-0.162748,2.61679,-0.200136,-92967.9,36244.6,216451
600,0.445531,-1.46997,-2.05201,99715.1,-146681,150369
601,0.29819,-3.08638,-0.324825,-200707,-27958.7,28002.1
602,-3.14201,-0.0741357,0.349008,25776.8,-172161,-76439.8
603,-2.10861,0.429036,-1.3256,-61981.2,-239092,43091.3
604,0.610836,-2.06655,-0.0623866,255298,119229,-28611.5
605,2.9315,0.356693,0.584561,-14690.8,210869,-33173.6
606,0.581773,1.28019,-1.88393,-150238,164077,45669.1
607,-0.791471,-1.46764,-2.48003,121493,-154862,51568.7
608,-2.60773,-0.608781,-1.62568,-52994.2,188056,57174.5
609,0.0457772,1.36249,-2.89357,199332,26942.7,-33757.9
610,1.23277,-0.0999196,-2.41545,-192630,-63714,-92329.2
611,-1.75602,1.75743,1.87423,149201,-15484.3,134047
612,-2.19872,0.860883,-1.07955,85711.5,99635.3,-171481
613,0.0585426,-3.46525,0.0539912,148706,24208.7,111488
614,1.24831,1.21106,2.13223,76483.7,-184440,86051.6
615,2.53388,-1.18798,-0.469046,79047.1,202951,57007.8
616,-1.9433,2.15289,-0.45022,142096,146372,63832.3
617,1.07769,0.705082,1.76493,-229380,32406.1,98040.6
618,-0.763519,1.5585,2.62165,-67649.2,-176313,76406.3
619,-1.96889,-0.193085,1.36268,-12219.6,-217758,-108086
620,3.40336,0.186295,-1.28542,-23587.8,173494,13507.3
621,0.917754,-1.45767,-2.37908,-152760,-130750,-21709.7
622,-0.934767,-2.00295,-2.01329,2161.74,166126,-135103
623,0.960618,1.22528,1.97148,-151125,-112831,103865
624,-1.44323,1.34398,0.0139359,184561,221202,-5894.54
625,-0.940561,2.06766,-0.0618848,-165188,-64109.5,-187400
626,-1.62005,-2.45154,-0.596483,146971,-136055,22744
627,-0.427198,0.389165,-2.63038,48522,228921,15101.1
628,1.5557,-1.3698,1.77743,-155192,-87183.1,84465.3
629,-0.620001,-0.328648,2.7019,36539.5,220006,51149.9
630,-2.40645,0.835821,1.62221,-83351,-171489,47421.1
631,-1.56384,1.63848,-0.827201,-153755,-152245,-73678.6
632,0.584586,1.08939,-1.4459,-154186,200083,68610.1
633,-1.21597,-2.34811,-0.0639336,209057,-112463,-2592.68
634,1.49321,2.8923,0.0522456,169628,-81970.5,28690.7
635,-0.104227,-0.652096,-2.76376,-211579,-33255,13775.4
636,-1.88074,-1.91525,-1.73424,145622,-105912,-20005.5
637,2.4999,-0.297063,-0.82966,14802,220600,16924
638,1.05737,2.68274,0.637393,-186271,72328.6,-24385
639,-0.520157,1.59397,-1.18668,-256149,-72296,-19284.2
640,-2.20113,-1.15867,-1.54497,-122466,60046.8,142055
641,0.856247,-2.46876,-0.0457203,-221131,-86479.1,-33726.5
642,-0.830585,0.6649,-1.88754,-136347,-225599,-34252.2
643,2.53411,-1.26131,0.85262,76642.6,186397,68381.2
644,2.88021,1.58228,-0.439823,-76849.3,139770,-107875
645,1.9142,-0.777002,1.15767,-111263,-229250,32155.9
646,-1.62432,-1.57234,-2.6183,-115227,-76322,114164
647,-0.605851,-1.51432,2.83926,149916,95213.1,87345
648,-1.65947,1.77183,-1.58475,-160198,-91383.7,49268.9
649,0.372694,2.55455,-0.759713,204671,-78486.7,-48917.9
650,-0.810448,2.49522,0.286586,-210116,-86015,-19409.5
651,-0.485441,1.46541,-2.06291,-173607,99856,122520
652,0.574133,2.55052,0.155438,160183,-7951.42,-165693
653,-3.17699,-1.03947,0.223865,17769.8,-128498,-121152
654,-0.544942,-1.78797,0.504197,-265834,85155.8,51809.8
655,-1.58936,2.18211,1.12872,-28265.5,-111715,181089
656,-1.04757,-2.34307,-1.82542,-87947.9,-100805,156312
657,-2.87484,-0.835406,-0.226009,42639.2,-193548,56916
658,1.04822,2.31119,1.74379,-55886.5,-120576,155699
659,1.90553,-1.23172,-2.08394,123328,161579,-24516
660,1.5033,1.03765,1.01346,132183,-217895,79238.5
661,1.05402,2.17378,-0.835639,-68897,-76193.5,-209014
662,-0.233843,-1.31173,1.87326,-172528,171634,76637.9
663,3.23868,1.27646,0.0056826,-33973.2,81315.7,-149018
664,-1.98685,1.25452,-0.533451,-23990.3,-47813.4,-221841
665,2.29158,1.22418,1.21207,126933,-118746,-120536
666,0.0194871,-0.85246,-2.30846,-178674,123409,-78600.4
667,1.04003,-2.00926,0.863183,105063,153210,164782
668,-0.67789,2.64538,-0.483452,222370,43740.2,1988.95
669,-1.27578,1.23789,1.49711,-164221,-187433,39371.2
670,-2.12667,-0.754758,-2.32594,-20071.8,180906,-83977.3
671,2.45522,-1.33231,-1.43778,-148488,-99338,-95083.2
672,-0.931955,-0.448404,-3.55586,-162517,-49666.8,15685.2
673,2.19859,1.21757,0.287629,76437.8,-181884,156452
674,1.42786,-1.38358,-2.66756,-174039,-44558.1,-68909.9
675,-2.70029,0.861067,-0.0842117,31088.9,205544,-8102.47
676,-0.536143,-0.128473,-2.96963,149582,134783,-41984.9
677,-1.06337,-2.25842,-0.779139,-205217,86764.1,44770.5
678,0.287382,-2.48588,-0.111441,7695.01,16710.5,-233582
679,-2.95376,-1.49893,-0.798179,77659.2,-79009.5,-150645
680,-2.86454,-1.02866,-0.937895,96238.3,-170251,-50960.8
681,2.27822,1.35265,-1.44598,129488,-189393,-42548.7
682,-0.861898,-1.76395,1.65564,-214805,61654.5,-76985.9
683,1.16061,1.50506,-0.904042,144827,53947.2,220076
684,-1.32084,0.546572,2.36966,-147964,-122437,-120506
685,2.14989,-1.8122,-1.38428,-138644,4324.22,-150003
686,-0.692916,2.72928,-1.62837,183437,75389.1,-14676.9
687,-0.823833,2.73727,-0.0993229,-206527,-66217.6,11716.4
688,2.70502,0.473663,-0.585061,24041.6,-222601,-38111.6
689,2.44907,2.26329,0.598704,120742,-137549,25201.1
690,-1.82219,1.32959,-1.90509,-160896,-146132,8019.02
691,1.5113,2.37078,-1.11282,-167502,13830,-130161
692,-2.16947,1.18194,-1.08824,19805.9,190956,101207
693,1.48327,-0.718277,-2.56907,142383,132059,67779.2
694,-0.943457,0.973944,2.43199,-69973.5,148563,-129527
695,-0.691766,-2.53714,-1.17347,221449,-30469.1,-10596.4
696,0.231255,2.02213,-1.44835,-199611,-37326.2,-89079.8
697,-2.45699,-0.100693,1.54148,114839,32818.7,161088
698,-1.04827,-0.384578,-2.54417,-73897.5,213255,-31987
699,-2.72114,-0.0572615,-0.603541,-45074,-70048.7,204214
700,-1.85249,0.859199,-0.989191,-48261.3,-209877,-161910
701,2.44492,-0.367952,0.338101,-40139,-182778,171886
702,-0.221241,0.822614,-0.240596,361348,103354,-214568
703,-2.5574,3.10832,0.537617,-108593,-90734.8,-62878.5
704,-2.06262,-2.10692,0.494374,-124657,70536.7,-144872
705,2.53364,-0.363652,0.76968,52817.5,177685,-130576
706,1.48165,-1.78852,-1.97353,105714,-82074.8,140531
707,-2.52761,2.34889,0.683842,117697,138167,2020.58
708,-2.10314,0.04199,0.404605,-2766.72,256028,34926
709,-2.55576,1.52939,-0.573968,83510.8,166326,59434.1
710,2.68465,0.502105,-0.947995,30570.5,179729,95724.7
711,1.39975,-0.965633,0.832619,196220,112402,-179271
712,-2.46021,0.682054,-0.695466,103298,59139.1,-185967
713,-1.23829,-1.78426,-0.00897541,-185427,165342,-65049.6
714,2.36714,-0.201466,1.14401,55681,-183728,-127430
715,1.91124,0.280933,0.180609,-32929.4,236516,-150168
716,-1.21276,0.34749,1.37126,5163.62,-290764,26441.8
717,1.71267,0.942111,1.89851,-80008.2,-168854,117742
718,0.733925,-2.24454,2.7203,171963,-2111.07,-44592.8
719,-2.43708,1.15023,0.262195,76661.4,166906,-94123.7
720,-1.29118,1.96386,0.567911,6259.33,99414.9,-229175
721,-0.326749,2.16915,-2.98215,108436,-106203,-75841.4
722,0.00821235,2.49616,0.579839,226500,-21049.1,-17636.7
723,-1.50334,0.752709,-1.99025,-177849,-1892.74,150362
724,0.868198,-2.29839,-1.19225,59090.7,149734,-146185
725,0.656282,2.16784,-1.21127,-181082,90980.5,77374.5
726,1.32902,-3.81701,-0.441919,-90504.4,-46892.6,109346
727,0.764384,-0.508082,0.232222,-167513,-364341,-161511
728,-1.82005,2.04812,-0.477918,-125655,-33480.6,152091
729,-0.366308,2.58653,0.472281,-217490,-73044.4,55089.8
730,-2.02087,-0.0580634,-2.01676,95511.5,151273,-124030
731,1.35575,-2.1641,-0.561254,176172,135283,5457.6
732,0.342854,0.00816894,1.68417,92509.3,268330,-11911.8
733,1.00659,1.09178,2.315,-136613,161057,1374.85
734,2.66046,-1.24341,-0.0677767,129015,177246,13908.8
735,-0.262093,-1.94786,0.473033,-154103,-38883.7,-227750
736,-1.54696,0.893214,0.874261,49857.1,217438,-160288
737,-1.4028,2.6011,0.184476,164478,102681,7773.57
738,1.82883,-0.540297,0.478825,-81136.2,-231414,50371
739,-0.901344,-2.14366,1.07902,181995,-87650.3,-115265
740,-1.81365,-0.362691,-2.14119,-15100,212223,1062.6
741,-2.53352,0.720429,0.809469,-48374.2,-197220,-52703.8
742,-1.80721,2.14806,-0.588252,43884,39391.4,-216735
743,-0.314542,-1.40253,2.61587,-195496,84035.3,37521.9
744,-0.202953,-2.34463,0.499534,-230047,44347,-17352.9
745,0.450873,-1.18634,-2.20407,-99929.8,-199816,81282.4
746,1.98463,-0.0045222,-1.53611,-62755.6,202064,-111025
747,1.51694,0.101284,1.82902,-198702,63088.3,143361
748,1.70581,-1.06325,2.29482,124039,164720,-37773.1
749,1.4735,-3.03127,1.37968,-152429,-5901.15,79893.5
750,1.04484,-1.63587,-1.80907,207433,-3105.07,121859
751,0.505706,-1.55736,-1.62392,-209905,-134168,23625.8
752,0.832005,2.21622,-0.581811,106478,-29780.7,-201000
753,2.61033,1.55269,-0.5458,-5089.15,-119496,-141452
754,-1.13228,2.47133,0.585348,67174,-25466.7,189654
755,1.87786,0.340142,-1.46805,-76002.4,222426,-38966.8
756,-1.89855,-2.54704,0.396505,-172828,109018,5314.4
757,-0.85638,-2.9467,0.859921,-161544,32002.3,-90961.2
758,-0.321803,-1.7817,1.08226,233115,-98564.6,-97393.4
759,1.61207,-1.75471,-1.47206,103598,192002,-68561.7
760,-1.58304,-2.03013,0.0293525,-141236,160373,68725.6
761,0.328025,-1.74458,-0.897035,-125128,-161016,179206
762,-2.59012,0.96956,0.80623,104787,123517,150990
763,2.99983,-1.0989,-0.00228246,-71125.6,-186718,-379.233
764,0.776143,-0.218706,-3.01627,-200935,11065.8,-36253.1
765,0.390792,-2.32524,0.194575,-172449,19085.3,153613
766,0.0877417,1.03033,2.24535,-138741,-177376,89110
767,-0.350087,-2.11634,-1.79309,-149430,-104952,138043
768,-1.77311,2.50313,0.277334,128250,137621,-93762
769,-0.616591,-2.88168,-0.64781,70359.4,-38069.5,196128
770,0.792265,-2.13541,1.24786,-206981,4075,102899
771,0.756822,-3.38126,-0.761073,164449,34367.8,61741.4
772,1.76924,-2.26667,-0.0222539,-132429,-160262,-2099.33
773,1.43679,-3.0476,0.23175,-152880,-73999,-74400.8
774,-0.154616,-2.9013,-0.0503859,198860,-61372.2,5679.26
775,1.2306,-2.46306,0.161029,179017,84187.6,-97815.8
776,-1.54131,3.38289,-0.00268975,184155,61006.9,-3532.9
777,1.0975,3.11483,0.342372,79208.9,-27682.8,171057
778,1.2167,-2.55264,1.93709,-171456,-31722.7,70017.2
779,-0.729019,2.67031,0.639003,208210,18612.2,80304.7
780,2.1334,1.65796,-0.376021,132197,-187852,-27112.3
781,1.27098,1.13042,-1.66422,-212015,23086.4,-101457
782,1.03486,-1.28738,-1.36026,21196,-164434,220557
783,2.22472,2.39007,0.867612,108108,-133801,28901.8
784,-1.74988,-1.33417,1.12427,-12486.2,92004.5,223127
785,-2.0484,1.48415,1.19993,-114550,-177852,-9148.72
786,-2.56817,1.43508,1.94779,122955,99374.1,92130.1
787,0.735969,-1.7629,-2.57958,185052,48339.9,-5154.47
788,-1.42229,-2.80798,-0.0994491,170350,-39361.3,-88368.3
789,0.243334,-2.76636,0.243672,213216,-5945.96,-92269.5
790,-1.53658,-1.71869,-0.432497,196963,-135454,-83165.1
791,-1.90465,-1.9914,0.550869,-70650.7,-27769.3,-214292
792,-1.51209,-1.46385,-1.78192,160385,41974.3,-144114
793,0.154125,-2.18567,0.231904,-261435,-16654.3,-14156.9
794,2.6836,-0.421313,1.1616,79320.8,166021,-107841
795,-2.72284,0.904655,-1.40787,66431.1,30057.4,-180915
796,-1.85054,-2.16601,-0.393092,170396,-116651,-7624.89
797,-2.83791,1.05601,-0.4667,69649.6,138381,-115711
798,3.34347,0.00795856,-1.28004,-1932.94,156137,-83172.3
799,1.39043,-2.39642,-0.745413,58876.8,-8519.84,194043
800,1.64785,2.56539,-0.467668,189891,-77008.7,-16920.4
801,1.80703,-1.74964,-1.64749,-100835,-164086,57356.6
802,1.36871,-0.227383,-3.15853,34058.6,183120,10697.9
803,-1.53984,0.163656,1.98324,195930,-53785.9,115914
804,0.667582,0.311372,-2.75861,140469,146819,51623.7
805,-3.26296,0.577123,1.37987,-15285.9,154000,-81490.1
806,-0.131681,-1.69834,2.00521,2965.46,162077,137008
807,0.640643,2.58417,0.319898,-222368,53202.3,46740.6
808,-2.59353,0.187633,-0.272165,28114.6,163494,134524
809,1.44203,-1.75972,1.56309,-191730,-5276.47,106477
810,0.432244,-2.08432,-2.04225,-162213,60094.6,-96948.3
811,2.08115,0.0201007,1.32826,83027.2,149736,-138016
812,2.2692,-0.796873,1.52369,71246.7,207507,26850.1
813,1.35408,1.4078,-0.356239,-132384,204494,41672.6
814,-2.49896,1.08441,0.246786,-124669,-188503,36987.3
815,1.89674,-1.8752,0.791965,66193.9,-87174.7,-203123
816,1.03095,1.71195,0.0159152,-215003,176679,7245.42
817,0.39718,1.09678,0.00300633,-327033,53304.6,-14204.4
818,3.38146,0.263659,0.374509,38417.3,-178407,50472.6
819,0.834338,-1.95502,-1.4015,-21732.4,-162219,179654
820,0.95378,-1.87987,0.90297,227408,113029,-22823.7
821,-3.64996,0.977679,-0.392404,35688.3,162586,22185.5
822,-1.19505,0.439281,-2.4405,-84167.4,-197189,30917.9
823,2.40954,0.672478,0.560788,91340.5,-211505,12103.4
824,1.9032,-1.37532,-0.88599,25897.7,125918,-209873
825,-0.367097,2.88039,0.742789,-201483,-15328.5,10460.2
826,2.65497,0.678203,0.340922,-20678.8,-112810,177225
827,1.54151,0.0616781,-2.04111,-91263.7,-209435,-82300.7
828,-3.39454,0.348882,0.11446,-21894.2,-183696,-42047.6
829,-1.27606,-1.95258,0.208573,158549,-147919,122315
830,0.406008,-1.76438,-0.535082,-182071,-5469.24,-190701
831,0.0793066,0.084197,3.15921,106152,169940,-3545.55
832,2.20023,-1.4071,0.651693,116061,204921,-10503.3
